base_size,layer_index,petal_index,opening_degree,tip_x,tip_y,tip_z,base_spread,base_z_offset,extrude_depth,rotation_angle
2.0134,1,2,0.5517,0.0,1.242291,0.085346,0.401496,0.065893,0.022574,275.0
2.0134,1,3,0.5517,0.0,1.241392,0.092092,0.415576,0.066874,0.022956,52.5
2.0134,1,4,0.5517,0.0,1.192841,0.088764,0.408573,0.068426,0.021789,190.0
2.0134,2,0,0.5517,0.11382,1.665317,0.117734,0.552626,0.033508,0.023902,0.0
2.0134,2,1,0.5517,0.107138,1.721867,0.114545,0.531364,0.034164,0.024588,137.5
2.0134,2,2,0.5517,0.111767,1.661828,0.109992,0.561576,0.034522,0.024047,275.0
2.0134,2,3,0.5517,0.115121,1.731908,0.107167,0.530237,0.032645,0.024376,52.5
2.0134,2,4,0.5517,0.11842,1.708211,0.12007,0.542546,0.033663,0.02375,190.0
2.0134,2,5,0.5517,0.112284,1.733866,0.112881,0.526799,0.034097,0.024382,327.5
2.0134,2,6,0.5517,0.108796,1.623405,0.114863,0.500869,0.033709,0.024833,105.0
2.0134,2,7,0.5517,0.104522,1.61837,0.114375,0.526711,0.033873,0.023646,242.5
2.0134,3,0,0.5517,0.226154,2.085295,0.14944,0.693169,0.0,0.026283,0.0
2.0134,3,1,0.5517,0.218292,2.058282,0.144955,0.676642,0.0,0.026089,137.5
2.0134,3,2,0.5517,0.226699,1.930029,0.150263,0.667231,0.0,0.027322,275.0
2.0134,3,3,0.5517,0.219972,2.117221,0.148632,0.690439,0.0,0.025316,52.5
2.0134,3,4,0.5517,0.22042,2.115188,0.148208,0.689377,0.0,0.026244,190.0
2.0134,3,5,0.5517,0.219335,2.020146,0.143142,0.630613,0.0,0.026226,327.5
2.0134,3,6,0.5517,0.212365,2.137157,0.138951,0.652597,0.0,0.025709,105.0
2.0134,3,7,0.5517,0.212865,2.077111,0.141053,0.684522,0.0,0.027136,242.5
2.0134,3,8,0.5517,0.22836,2.103083,0.148473,0.665884,0.0,0.02595,20.0
2.0134,3,9,0.5517,0.219453,2.102179,0.152954,0.644861,0.0,0.025503,157.5
2.0134,3,10,0.5517,0.225596,2.046957,0.152676,0.61019,0.0,0.026815,295.0
2.0134,3,11,0.5517,0.213993,2.232082,0.148952,0.669448,0.0,0.025807,72.5
2.0134,3,12,0.5517,0.229632,2.06933,0.144939,0.677027,0.0,0.026304,210.0
4.2379,1,0,0.3064,0.0,2.801599,0.215541,0.795093,0.14977,0.047913,0.0
4.2379,1,1,0.3064,0.0,2.631362,0.226973,0.801766,0.144666,0.045359,137.5
4.2379,1,2,0.3064,0.0,2.693537,0.226642,0.801256,0.143278,0.047157,275.0
4.2379,1,3,0.3064,0.0,2.766895,0.218323,0.788768,0.145138,0.043371,52.5
4.2379,1,4,0.3064,0.0,2.706715,0.213886,0.841513,0.150197,0.048346,190.0
4.2379,2,0,0.3064,0.132113,4.009624,0.295808,1.100165,0.070954,0.050647,0.0
4.2379,2,1,0.3064,0.133436,3.710058,0.28637,1.122465,0.072484,0.052817,137.5
4.2379,2,2,0.3064,0.132806,3.702133,0.292693,1.054085,0.070325,0.049387,275.0
4.2379,2,3,0.3064,0.130965,3.838815,0.294501,1.112114,0.067873,0.049601,52.5
4.2379,2,4,0.3064,0.138546,3.685315,0.297049,1.093343,0.069527,0.049434,190.0
4.2379,2,5,0.3064,0.131813,3.762488,0.282916,1.056098,0.07196,0.051713,327.5
4.2379,2,6,0.3064,0.123533,3.819478,0.296651,1.095081,0.070323,0.0495,105.0
4.2379,2,7,0.3064,0.140469,3.633311,0.294321,1.023913,0.071354,0.047995,242.5
4.2379,3,0,0.3064,0.266794,4.821072,0.367767,1.421649,0.0,0.052789,0.0
4.2379,3,1,0.3064,0.267658,4.824011,0.365535,1.369665,0.0,0.054024,137.5
4.2379,3,2,0.3064,0.262059,4.65093,0.360884,1.309894,0.0,0.055842,275.0
4.2379,3,3,0.3064,0.258737,4.7775,0.359961,1.397493,0.0,0.052921,52.5
4.2379,3,4,0.3064,0.256942,4.569379,0.363445,1.25934,0.0,0.05426,190.0
4.2379,3,5,0.3064,0.268218,4.620103,0.352861,1.33782,0.0,0.055978,327.5
4.2379,3,6,0.3064,0.247045,4.543674,0.357697,1.39389,0.0,0.058927,105.0
4.2379,3,7,0.3064,0.260901,4.735334,0.365422,1.337751,0.0,0.050496,242.5
4.2379,3,8,0.3064,0.260928,4.649019,0.352184,1.261642,0.0,0.054678,20.0
4.2379,3,9,0.3064,0.266083,4.780261,0.344546,1.311324,0.0,0.054718,157.5
4.2379,3,10,0.3064,0.262151,4.576054,0.351766,1.349556,0.0,0.054867,295.0
4.2379,3,11,0.3064,0.260586,4.876628,0.361082,1.389298,0.0,0.054262,72.5
4.2379,3,12,0.3064,0.251702,4.752342,0.354737,1.324514,0.0,0.055947,210.0
3.7711,1,0,0.0574,0.0,2.575018,0.211297,0.647674,0.12635,0.040868,0.0
3.7711,1,1,0.0574,0.0,2.591746,0.218058,0.692749,0.128683,0.042712,137.5
3.7711,1,2,0.0574,0.0,2.746277,0.223125,0.678187,0.12638,0.043026,275.0
3.7711,1,3,0.0574,0.0,2.716644,0.215395,0.685349,0.126932,0.042734,52.5
3.7711,1,4,0.0574,0.0,2.734577,0.226495,0.681962,0.122531,0.041671,190.0
3.7711,2,0,0.0574,0.020834,3.656657,0.299476,0.895434,0.059849,0.046638,0.0
3.7711,2,1,0.0574,0.021929,3.537475,0.286267,0.877221,0.061937,0.047389,137.5
3.7711,2,2,0.0574,0.022429,3.589138,0.29903,0.899236,0.062903,0.045243,275.0
3.7711,2,3,0.0574,0.022195,3.476532,0.294359,0.908872,0.063063,0.047067,52.5
3.7711,2,4,0.0574,0.02132,3.649646,0.29212,0.937302,0.061891,0.046215,190.0
3.7711,2,5,0.0574,0.021838,3.528012,0.274357,0.861461,0.063775,0.043731,327.5
3.7711,2,6,0.0574,0.021174,3.633357,0.295865,0.901792,0.064934,0.042649,105.0
3.7711,2,7,0.0574,0.021699,3.728002,0.294104,0.873521,0.064612,0.045203,242.5
3.7711,3,0,0.0574,0.044138,4.387205,0.358495,1.165241,0.0,0.048559,0.0
3.7711,3,1,0.0574,0.042,4.561221,0.363896,1.133812,0.0,0.047891,137.5
3.7711,3,2,0.0574,0.045928,4.435295,0.364128,1.185132,0.0,0.04754,275.0
3.7711,3,3,0.0574,0.044787,4.584752,0.366532,1.169479,0.0,0.049563,52.5
3.7711,3,4,0.0574,0.042761,4.34755,0.363494,1.131526,0.0,0.04879,190.0
3.7711,3,5,0.0574,0.044153,4.548314,0.341901,1.15753,0.0,0.050365,327.5
3.7711,3,6,0.0574,0.043691,4.666328,0.353135,1.144656,0.0,0.049853,105.0
3.7711,3,7,0.0574,0.045064,4.528222,0.349157,1.169763,0.0,0.049324,242.5
3.7711,3,8,0.0574,0.041839,4.348153,0.358591,1.15928,0.0,0.048066,20.0
3.7711,3,9,0.0574,0.044075,4.484641,0.372223,1.143874,0.0,0.049541,157.5
3.7711,3,10,0.0574,0.04366,4.681068,0.360695,1.104428,0.0,0.047268,295.0
3.7711,3,11,0.0574,0.04258,4.791003,0.361061,1.154037,0.0,0.050992,72.5
3.7711,3,12,0.0574,0.044602,4.682458,0.374452,1.134798,0.0,0.049479,210.0
4.5252,1,0,0.8375,0.0,2.636621,0.157549,0.918114,0.141653,0.047741,0.0
4.5252,1,1,0.8375,0.0,2.502924,0.161814,1.006032,0.14385,0.051082,137.5
4.5252,1,2,0.8375,0.0,2.687096,0.158502,0.954,0.152083,0.047071,275.0
4.5252,1,3,0.8375,0.0,2.480378,0.160855,0.963014,0.146948,0.048168,52.5
4.5252,1,4,0.8375,0.0,2.400698,0.151688,0.915812,0.16001,0.048562,190.0
4.5252,2,0,0.8375,0.374569,3.609495,0.214521,1.252404,0.075027,0.056054,0.0
4.5252,2,1,0.8375,0.376078,3.717289,0.201618,1.25118,0.071428,0.052201,137.5
4.5252,2,2,0.8375,0.380691,3.564569,0.207446,1.252529,0.077604,0.053143,275.0
4.5252,2,3,0.8375,0.378527,3.37644,0.210449,1.231353,0.074745,0.054072,52.5
4.5252,2,4,0.8375,0.378483,3.525184,0.217596,1.227715,0.077526,0.054343,190.0
4.5252,2,5,0.8375,0.368518,3.463817,0.211265,1.246247,0.073819,0.053009,327.5
4.5252,2,6,0.8375,0.398252,3.568555,0.212578,1.237193,0.076039,0.049969,105.0
4.5252,2,7,0.8375,0.399516,3.480441,0.2148,1.273771,0.071566,0.057177,242.5
4.5252,3,0,0.8375,0.760659,4.213299,0.275614,1.549892,0.0,0.058558,0.0
4.5252,3,1,0.8375,0.808487,4.529967,0.269221,1.637928,0.0,0.06081,137.5
4.5252,3,2,0.8375,0.745105,4.287043,0.263407,1.560853,0.0,0.058616,275.0
4.5252,3,3,0.8375,0.799462,4.332719,0.270884,1.545073,0.0,0.059532,52.5
4.5252,3,4,0.8375,0.762858,4.240438,0.257452,1.630199,0.0,0.057585,190.0
4.5252,3,5,0.8375,0.780458,4.297896,0.258808,1.670231,0.0,0.060444,327.5
4.5252,3,6,0.8375,0.750639,4.583038,0.266377,1.595415,0.0,0.060476,105.0
4.5252,3,7,0.8375,0.711122,4.251794,0.275789,1.607325,0.0,0.059061,242.5
4.5252,3,8,0.8375,0.79017,4.377225,0.256132,1.62781,0.0,0.063141,20.0
4.5252,3,9,0.8375,0.78889,4.224543,0.262359,1.583486,0.0,0.060141,157.5
4.5252,3,10,0.8375,0.74312,4.330621,0.259455,1.583429,0.0,0.060639,295.0
4.5252,3,11,0.8375,0.761735,4.525289,0.271858,1.598537,0.0,0.057697,72.5
4.5252,3,12,0.8375,0.793131,4.185458,0.25972,1.632939,0.0,0.056648,210.0
2.7889,1,0,0.9147,0.0,1.513566,0.094093,0.59906,0.093971,0.031595,0.0
2.7889,1,1,0.9147,0.0,1.514783,0.089615,0.602584,0.090182,0.029515,137.5
2.7889,1,2,0.9147,0.0,1.53469,0.090761,0.599707,0.096052,0.03202,275.0
2.7889,1,3,0.9147,0.0,1.526877,0.091211,0.579291,0.097553,0.030868,52.5
2.7889,1,4,0.9147,0.0,1.46241,0.094603,0.541426,0.089677,0.031281,190.0
2.7889,2,0,0.9147,0.25568,2.089298,0.125289,0.790742,0.046814,0.033914,0.0
2.7889,2,1,0.9147,0.250609,2.098829,0.119967,0.793036,0.045784,0.032642,137.5
2.7889,2,2,0.9147,0.251809,2.129042,0.114988,0.803259,0.048397,0.033868,275.0
2.7889,2,3,0.9147,0.265309,2.038721,0.117555,0.781759,0.04589,0.033514,52.5
2.7889,2,4,0.9147,0.256512,2.004827,0.124686,0.790331,0.045334,0.034052,190.0
2.7889,2,5,0.9147,0.237774,2.195572,0.120336,0.734638,0.047883,0.033069,327.5
2.7889,2,6,0.9147,0.270009,2.062317,0.119468,0.794813,0.04574,0.033793,105.0
2.7889,2,7,0.9147,0.254006,2.022434,0.122898,0.780677,0.048761,0.033121,242.5
2.7889,3,0,0.9147,0.532438,2.570438,0.145305,0.998778,0.0,0.036091,0.0
2.7889,3,1,0.9147,0.510705,2.38475,0.147413,1.009112,0.0,0.036123,137.5
2.7889,3,2,0.9147,0.527201,2.640758,0.150409,1.01014,0.0,0.036417,275.0
2.7889,3,3,0.9147,0.514168,2.521288,0.156194,0.965707,0.0,0.035571,52.5
2.7889,3,4,0.9147,0.50576,2.611003,0.154327,0.965999,0.0,0.036442,190.0
2.7889,3,5,0.9147,0.497935,2.59282,0.14931,1.028673,0.0,0.036428,327.5
2.7889,3,6,0.9147,0.504791,2.61922,0.151798,0.979177,0.0,0.036385,105.0
2.7889,3,7,0.9147,0.51974,2.553765,0.151729,0.94522,0.0,0.034592,242.5
2.7889,3,8,0.9147,0.509089,2.620153,0.155041,0.941094,0.0,0.035242,20.0
2.7889,3,9,0.9147,0.506975,2.596139,0.157622,0.987447,0.0,0.035278,157.5
2.7889,3,10,0.9147,0.522502,2.580739,0.151933,1.007257,0.0,0.036211,295.0
2.7889,3,11,0.9147,0.509797,2.603407,0.141818,0.937465,0.0,0.03487,72.5
2.7889,3,12,0.9147,0.502735,2.53669,0.15981,0.982032,0.0,0.035791,210.0
2.0841,1,0,0.2612,0.0,1.416643,0.107098,0.399604,0.069641,0.022729,0.0
2.0841,1,1,0.2612,0.0,1.382123,0.106248,0.387899,0.069176,0.022023,137.5
2.0841,1,2,0.2612,0.0,1.402858,0.107659,0.40223,0.06908,0.022844,275.0
2.0841,1,3,0.2612,0.0,1.372977,0.108381,0.400005,0.067514,0.023538,52.5
2.0841,1,4,0.2612,0.0,1.359951,0.107876,0.396938,0.069664,0.023183,190.0
2.0841,2,0,0.2612,0.056493,1.954091,0.143314,0.524349,0.035816,0.025035,0.0
2.0841,2,1,0.2612,0.055507,1.965494,0.145645,0.523748,0.033698,0.024592,137.5
2.0841,2,2,0.2612,0.053913,1.805208,0.150741,0.536881,0.035649,0.025414,275.0
2.0841,2,3,0.2612,0.053118,1.945865,0.145779,0.501418,0.03435,0.026059,52.5
2.0841,2,4,0.2612,0.05203,1.851626,0.146487,0.506602,0.034769,0.024968,190.0
2.0841,2,5,0.2612,0.056848,1.98194,0.146397,0.545224,0.034924,0.02539,327.5
2.0841,2,6,0.2612,0.052578,1.862561,0.145162,0.533035,0.034341,0.024573,105.0
2.0841,2,7,0.2612,0.057158,1.908947,0.153279,0.560051,0.035685,0.025964,242.5
2.0841,3,0,0.2612,0.107483,2.392479,0.18332,0.657473,0.0,0.028095,0.0
2.0841,3,1,0.2612,0.104794,2.354136,0.190534,0.657855,0.0,0.026125,137.5
2.0841,3,2,0.2612,0.110166,2.32263,0.175287,0.677962,0.0,0.026569,275.0
2.0841,3,3,0.2612,0.11206,2.348617,0.180265,0.658501,0.0,0.025584,52.5
2.0841,3,4,0.2612,0.109028,2.205331,0.17827,0.664567,0.0,0.027174,190.0
2.0841,3,5,0.2612,0.10136,2.227576,0.182485,0.683843,0.0,0.028678,327.5
2.0841,3,6,0.2612,0.109633,2.417559,0.172137,0.681896,0.0,0.026897,105.0
2.0841,3,7,0.2612,0.105663,2.376835,0.192704,0.66014,0.0,0.027792,242.5
2.0841,3,8,0.2612,0.109737,2.430942,0.172212,0.643739,0.0,0.028257,20.0
2.0841,3,9,0.2612,0.110937,2.524061,0.177901,0.669023,0.0,0.026833,157.5
2.0841,3,10,0.2612,0.108964,2.353072,0.187226,0.636944,0.0,0.027197,295.0
2.0841,3,11,0.2612,0.109227,2.369737,0.183227,0.635651,0.0,0.028124,72.5
2.0841,3,12,0.2612,0.112407,2.322947,0.189604,0.68867,0.0,0.026501,210.0
1.462,1,0,0.7947,0.0,0.903928,0.054687,0.29579,0.047325,0.016192,0.0
1.462,1,1,0.7947,0.0,0.828238,0.054535,0.296012,0.049723,0.016231,137.5
1.462,1,2,0.7947,0.0,0.855725,0.052337,0.308985,0.046644,0.016068,275.0
1.462,1,3,0.7947,0.0,0.824736,0.053457,0.308859,0.049385,0.016688,52.5
1.462,1,4,0.7947,0.0,0.834217,0.054117,0.297367,0.049864,0.016471,190.0
1.462,2,0,0.7947,0.111623,1.178108,0.074748,0.392034,0.024604,0.017283,0.0
1.462,2,1,0.7947,0.122198,1.087554,0.06981,0.408734,0.02431,0.017691,137.5
1.462,2,2,0.7947,0.111506,1.169855,0.068497,0.398377,0.024179,0.017732,275.0
1.462,2,3,0.7947,0.118154,1.129054,0.070377,0.410349,0.024306,0.017549,52.5
1.462,2,4,0.7947,0.115106,1.115251,0.071086,0.409011,0.025361,0.01842,190.0
1.462,2,5,0.7947,0.116082,1.132546,0.069587,0.390939,0.023428,0.017801,327.5
1.462,2,6,0.7947,0.116201,1.192137,0.070229,0.421182,0.023327,0.017476,105.0
1.462,2,7,0.7947,0.121014,1.172187,0.072965,0.420716,0.024464,0.017493,242.5
1.462,3,0,0.7947,0.234425,1.384689,0.084587,0.515298,0.0,0.01818,0.0
1.462,3,1,0.7947,0.234884,1.447826,0.085269,0.507271,0.0,0.018755,137.5
1.462,3,2,0.7947,0.233348,1.378674,0.080975,0.506451,0.0,0.018749,275.0
1.462,3,3,0.7947,0.22448,1.401118,0.082168,0.511968,0.0,0.019055,52.5
1.462,3,4,0.7947,0.236221,1.388614,0.082906,0.486055,0.0,0.019865,190.0
1.462,3,5,0.7947,0.222152,1.497012,0.087278,0.525138,0.0,0.018771,327.5
1.462,3,6,0.7947,0.238369,1.439883,0.087706,0.497913,0.0,0.018633,105.0
1.462,3,7,0.7947,0.24125,1.455586,0.087807,0.504636,0.0,0.019368,242.5
1.462,3,8,0.7947,0.249715,1.350263,0.092658,0.494671,0.0,0.019137,20.0
1.462,3,9,0.7947,0.224537,1.473503,0.084842,0.502097,0.0,0.019146,157.5
1.462,3,10,0.7947,0.234537,1.406312,0.087139,0.543048,0.0,0.017954,295.0
1.462,3,11,0.7947,0.240792,1.395079,0.086214,0.539131,0.0,0.01871,72.5
1.462,3,12,0.7947,0.229676,1.329809,0.086871,0.49451,0.0,0.0197,210.0
1.0525,1,0,0.2571,0.0,0.661569,0.053249,0.205031,0.03418,0.011459,0.0
1.0525,1,1,0.2571,0.0,0.73728,0.057139,0.196656,0.035718,0.01201,137.5
1.0525,1,2,0.2571,0.0,0.734592,0.0558,0.192439,0.034964,0.011126,275.0
1.0525,1,3,0.2571,0.0,0.708015,0.059961,0.207128,0.035689,0.011321,52.5
1.0525,1,4,0.2571,0.0,0.733505,0.055969,0.209444,0.035784,0.01154,190.0
1.0525,2,0,0.2571,0.026352,0.973852,0.073712,0.265988,0.017857,0.013389,0.0
1.0525,2,1,0.2571,0.025996,0.954844,0.074033,0.261007,0.0181,0.012898,137.5
1.0525,2,2,0.2571,0.027409,0.983898,0.074994,0.275783,0.01818,0.012674,275.0
1.0525,2,3,0.2571,0.02718,0.946403,0.075353,0.27306,0.01731,0.012236,52.5
1.0525,2,4,0.2571,0.0278,0.935554,0.070172,0.254706,0.017956,0.012185,190.0
1.0525,2,5,0.2571,0.027698,0.918089,0.074026,0.266615,0.018342,0.012833,327.5
1.0525,2,6,0.2571,0.027675,0.898476,0.069982,0.261108,0.017159,0.01291,105.0
1.0525,2,7,0.2571,0.026225,0.912869,0.071175,0.265515,0.018354,0.012533,242.5
1.0525,3,0,0.2571,0.054324,1.16649,0.098451,0.33138,0.0,0.014483,0.0
1.0525,3,1,0.2571,0.054734,1.189129,0.095259,0.335158,0.0,0.013045,137.5
1.0525,3,2,0.2571,0.053876,1.125717,0.094387,0.326379,0.0,0.013549,275.0
1.0525,3,3,0.2571,0.05475,1.191356,0.090475,0.326161,0.0,0.013365,52.5
1.0525,3,4,0.2571,0.056566,1.225416,0.08661,0.34124,0.0,0.013413,190.0
1.0525,3,5,0.2571,0.053598,1.247187,0.089726,0.326029,0.0,0.012798,327.5
1.0525,3,6,0.2571,0.050995,1.188193,0.101713,0.321478,0.0,0.013669,105.0
1.0525,3,7,0.2571,0.053075,1.242695,0.092696,0.321123,0.0,0.014004,242.5
1.0525,3,8,0.2571,0.053603,1.248353,0.091487,0.333122,0.0,0.014262,20.0
1.0525,3,9,0.2571,0.054434,1.210824,0.097302,0.316515,0.0,0.014047,157.5
1.0525,3,10,0.2571,0.055155,1.217497,0.085598,0.329622,0.0,0.013607,295.0
1.0525,3,11,0.2571,0.053695,1.151538,0.089763,0.34608,0.0,0.014329,72.5
1.0525,3,12,0.2571,0.051965,1.187661,0.087718,0.349001,0.0,0.014062,210.0
3.5258,1,0,0.1004,0.0,2.436155,0.211074,0.635694,0.117793,0.038547,0.0
3.5258,1,1,0.1004,0.0,2.424561,0.193367,0.666793,0.119194,0.038287,137.5
3.5258,1,2,0.1004,0.0,2.505477,0.197661,0.615202,0.117004,0.040538,275.0
3.5258,1,3,0.1004,0.0,2.496066,0.20064,0.637937,0.120044,0.038889,52.5
3.5258,1,4,0.1004,0.0,2.500138,0.195631,0.62604,0.123427,0.03992,190.0
3.5258,2,0,0.1004,0.036312,3.361122,0.263774,0.877445,0.059685,0.043658,0.0
3.5258,2,1,0.1004,0.034648,3.393144,0.269511,0.837067,0.060911,0.04185,137.5
3.5258,2,2,0.1004,0.035304,3.166267,0.26732,0.863116,0.058963,0.044816,275.0
3.5258,2,3,0.1004,0.036224,3.17779,0.262325,0.892983,0.061801,0.042004,52.5
3.5258,2,4,0.1004,0.036701,3.182185,0.28613,0.838229,0.057368,0.045221,190.0
3.5258,2,5,0.1004,0.034594,3.188475,0.267282,0.833387,0.058099,0.041556,327.5
3.5258,2,6,0.1004,0.035116,3.262665,0.263129,0.896275,0.06011,0.043068,105.0
3.5258,2,7,0.1004,0.034346,3.412467,0.273519,0.861549,0.061006,0.040615,242.5
3.5258,3,0,0.1004,0.074843,4.158269,0.336484,1.04959,0.0,0.04471,0.0
3.5258,3,1,0.1004,0.070792,4.030942,0.340212,1.109831,0.0,0.045468,137.5
3.5258,3,2,0.1004,0.071826,4.070514,0.336248,1.10383,0.0,0.047075,275.0
3.5258,3,3,0.1004,0.072492,4.079928,0.352695,1.091181,0.0,0.043929,52.5
3.5258,3,4,0.1004,0.069306,4.072437,0.320619,1.06479,0.0,0.046501,190.0
3.5258,3,5,0.1004,0.070025,4.080133,0.329162,1.036243,0.0,0.047525,327.5
3.5258,3,6,0.1004,0.06911,3.864516,0.346132,1.078979,0.0,0.045134,105.0
3.5258,3,7,0.1004,0.068272,4.292984,0.319236,1.077142,0.0,0.044855,242.5
3.5258,3,8,0.1004,0.070191,4.178473,0.340505,1.134032,0.0,0.045426,20.0
3.5258,3,9,0.1004,0.06991,4.184158,0.321413,1.097301,0.0,0.047927,157.5
3.5258,3,10,0.1004,0.072383,4.172757,0.327524,1.058819,0.0,0.044596,295.0
3.5258,3,11,0.1004,0.071841,4.060169,0.331668,1.094935,0.0,0.046394,72.5
3.5258,3,12,0.1004,0.068174,4.205525,0.349962,1.076521,0.0,0.046075,210.0
3.5384,1,0,0.9132,0.0,1.98471,0.114571,0.755797,0.119955,0.038777,0.0
3.5384,1,1,0.9132,0.0,2.157567,0.112073,0.759197,0.119399,0.037872,137.5
3.5384,1,2,0.9132,0.0,1.907655,0.11608,0.777685,0.116017,0.038062,275.0
3.5384,1,3,0.9132,0.0,2.018427,0.116012,0.758101,0.123508,0.037671,52.5
3.5384,1,4,0.9132,0.0,1.914661,0.112485,0.771906,0.114593,0.040322,190.0
3.5384,2,0,0.9132,0.31603,2.775794,0.153466,0.987757,0.06258,0.043204,0.0
3.5384,2,1,0.9132,0.32055,2.708324,0.155446,1.047976,0.059386,0.043323,137.5
3.5384,2,2,0.9132,0.323668,2.718819,0.15502,1.062383,0.05911,0.042676,275.0
3.5384,2,3,0.9132,0.305804,2.601484,0.154213,1.036173,0.061053,0.042427,52.5
3.5384,2,4,0.9132,0.325998,2.590836,0.154883,0.967257,0.06008,0.041423,190.0
3.5384,2,5,0.9132,0.331264,2.594788,0.150939,0.993091,0.061463,0.042892,327.5
3.5384,2,6,0.9132,0.314467,2.502155,0.152371,0.973167,0.059636,0.043598,105.0
3.5384,2,7,0.9132,0.322855,2.805008,0.154703,1.040764,0.058013,0.04308,242.5
3.5384,3,0,0.9132,0.611107,3.244115,0.193914,1.275556,0.0,0.045241,0.0
3.5384,3,1,0.9132,0.678534,3.262705,0.197962,1.224735,0.0,0.044422,137.5
3.5384,3,2,0.9132,0.635553,3.157377,0.189582,1.224094,0.0,0.046579,275.0
3.5384,3,3,0.9132,0.667159,3.203713,0.196517,1.238114,0.0,0.044962,52.5
3.5384,3,4,0.9132,0.653644,3.302526,0.195387,1.237445,0.0,0.047655,190.0
3.5384,3,5,0.9132,0.635716,3.260198,0.190194,1.240982,0.0,0.045612,327.5
3.5384,3,6,0.9132,0.644501,3.255226,0.183565,1.275472,0.0,0.044822,105.0
3.5384,3,7,0.9132,0.658294,3.356881,0.192376,1.207597,0.0,0.044299,242.5
3.5384,3,8,0.9132,0.641526,3.186801,0.198213,1.285696,0.0,0.047974,20.0
3.5384,3,9,0.9132,0.639231,3.330178,0.187253,1.235329,0.0,0.045585,157.5
3.5384,3,10,0.9132,0.673553,3.298535,0.190732,1.31133,0.0,0.046067,295.0
3.5384,3,11,0.9132,0.649172,3.292904,0.18509,1.251893,0.0,0.045676,72.5
3.5384,3,12,0.9132,0.645074,3.288132,0.184098,1.241288,0.0,0.043834,210.0
1.2231,1,0,0.1147,0.0,0.905654,0.067843,0.224734,0.039567,0.012865,0.0
1.2231,1,1,0.1147,0.0,0.842281,0.070463,0.214738,0.038551,0.013059,137.5
1.2231,1,2,0.1147,0.0,0.829586,0.069971,0.220371,0.041879,0.012643,275.0
1.2231,1,3,0.1147,0.0,0.865539,0.074322,0.228205,0.041269,0.0138,52.5
1.2231,1,4,0.1147,0.0,0.848753,0.065814,0.234123,0.039939,0.013584,190.0
1.2231,2,0,0.1147,0.014361,1.1009,0.092221,0.302665,0.019958,0.01456,0.0
1.2231,2,1,0.1147,0.013626,1.157324,0.093077,0.304429,0.021001,0.015163,137.5
1.2231,2,2,0.1147,0.014252,1.136299,0.094336,0.28598,0.020731,0.014832,275.0
1.2231,2,3,0.1147,0.014259,1.169539,0.088184,0.293304,0.020605,0.014362,52.5
1.2231,2,4,0.1147,0.014428,1.171258,0.092532,0.301752,0.021406,0.015342,190.0
1.2231,2,5,0.1147,0.01412,1.133061,0.089781,0.307081,0.020592,0.014701,327.5
1.2231,2,6,0.1147,0.013445,1.151181,0.091505,0.303577,0.019846,0.014694,105.0
1.2231,2,7,0.1147,0.013719,1.168325,0.091791,0.294761,0.021346,0.015073,242.5
1.2231,3,0,0.1147,0.02844,1.391087,0.117214,0.38266,0.0,0.015634,0.0
1.2231,3,1,0.1147,0.028917,1.508193,0.117971,0.387959,0.0,0.015937,137.5
1.2231,3,2,0.1147,0.027811,1.353647,0.123975,0.355787,0.0,0.01613,275.0
1.2231,3,3,0.1147,0.02801,1.41329,0.110383,0.378158,0.0,0.016156,52.5
1.2231,3,4,0.1147,0.028988,1.524332,0.116864,0.3953,0.0,0.015565,190.0
1.2231,3,5,0.1147,0.02685,1.366709,0.11593,0.373438,0.0,0.015416,327.5
1.2231,3,6,0.1147,0.02762,1.478578,0.114375,0.381655,0.0,0.01503,105.0
1.2231,3,7,0.1147,0.029213,1.409373,0.116419,0.373053,0.0,0.015799,242.5
1.2231,3,8,0.1147,0.026585,1.423384,0.115732,0.375291,0.0,0.015755,20.0
1.2231,3,9,0.1147,0.026872,1.451119,0.113277,0.386559,0.0,0.015324,157.5
1.2231,3,10,0.1147,0.028964,1.438158,0.111826,0.365385,0.0,0.015206,295.0
1.2231,3,11,0.1147,0.029069,1.412754,0.115265,0.37997,0.0,0.015186,72.5
1.2231,3,12,0.1147,0.028538,1.365697,0.120065,0.399498,0.0,0.015718,210.0
4.487,1,0,0.6664,0.0,2.687169,0.17703,0.918826,0.150862,0.050055,0.0
4.487,1,1,0.6664,0.0,2.621937,0.181055,0.924689,0.151353,0.049553,137.5
4.487,1,2,0.6664,0.0,2.631575,0.183337,0.967818,0.150864,0.050577,275.0
4.487,1,3,0.6664,0.0,2.683931,0.177059,0.940928,0.148028,0.047678,52.5
4.487,1,4,0.6664,0.0,2.732747,0.183014,0.870947,0.149284,0.051186,190.0
4.487,2,0,0.6664,0.295908,3.587296,0.239681,1.197974,0.073752,0.053963,0.0
4.487,2,1,0.6664,0.28645,3.38599,0.241572,1.208935,0.074689,0.053086,137.5
4.487,2,2,0.6664,0.293609,3.597227,0.243241,1.221196,0.073867,0.052723,275.0
4.487,2,3,0.6664,0.304077,3.563339,0.246054,1.204168,0.077903,0.053796,52.5
4.487,2,4,0.6664,0.292155,3.554732,0.241357,1.245844,0.074731,0.05467,190.0
4.487,2,5,0.6664,0.300422,3.460194,0.224246,1.220864,0.071094,0.053609,327.5
